1744879223.896408,80.0,0.0
1744879223.986423,85.0,0.0
1744879224.0838442,86.66666666666667,41.666666666666686
1744879224.181922,95.0,68.04138174397715
1744879224.245054,100.0,69.09634979907082
1744879224.3148532,101.66666666666667,75.39306245227107
1744879224.381661,104.28571428571429,68.844979193008
1744879224.448048,102.5,96.83577254661269
1744879224.513078,101.11111111111111,90.66709425792462
1744879224.579966,100.0,85.54441761557239
1744879224.6468291,100.0,84.08884471165327
1744879224.712498,100.0,84.08884471165327
1744879224.782568,98.46153846153847,75.94589388559349
1744879224.850305,98.57142857142857,94.42418623546605
1744879224.914433,98.66666666666667,93.6647445901871
1744879224.981722,98.75,91.96080754026029
1744879225.046454,98.23529411764706,77.37993487324512
1744879225.1130319,97.77777777777777,77.37993487324512
1744879225.1813629,96.84210526315789,81.69164814856586
1744879225.2469811,96.5,83.55936424206281
1744879225.314531,95.71428571428571,86.7805519545184
1744879225.380787,95.45454545454545,77.4242405939514
1744879225.446517,95.21739130434783,59.37488719215335
1744879225.51497,95.0,59.37488719215335
1744879225.581315,94.8,59.37488719215335
1744879225.645246,94.61538461538461,55.55555555555558
1744879225.715532,94.44444444444444,55.55555555555558
1744879225.781195,94.28571428571429,47.21314364437766
1744879225.846326,93.79310344827586,47.21314364437766
1744879225.914201,93.33333333333333,39.28371006591932
1744879225.981042,92.90322580645162,26.189140043946214
1744879226.0495732,92.5,26.189140043946214
1744879226.1157491,92.12121212121212,26.189140043946214
1744879226.179521,91.76470588235294,26.189140043946214
1744879226.248689,91.42857142857143,26.189140043946214
1744879226.314466,91.11111111111111,26.189140043946214
1744879226.3823512,90.8108108108108,26.189140043946214
1744879226.448371,90.52631578947368,0.0
1744879226.5153291,90.25641025641026,0.0
1744879226.5804858,90.0,0.0
1744879226.646841,89.26829268292683,78.5674201318386
1744879226.7158122,88.57142857142857,78.5674201318386
1744879226.782439,87.90697674418605,78.5674201318386
1744879226.848934,87.27272727272727,78.5674201318386
1744879226.9147599,87.11111111111111,117.85113019775793
1744879226.982145,86.52173913043478,141.63943093313293
1744879227.048285,85.95744680851064,141.63943093313293
1744879227.142497,85.83333333333333,166.66666666666666
1744879227.2157671,85.3061224489796,184.25693279752224
1744879227.280092,84.8,166.66666666666666
1744879227.349708,84.31372549019608,166.66666666666666
1744879227.417938,83.84615384615384,166.66666666666666
1744879227.482629,83.39622641509433,166.66666666666666
1744879227.552295,82.96296296296296,141.63943093313293
1744879227.6199522,82.54545454545455,117.85113019775793
1744879227.682227,82.67857142857143,157.67950338820742
1744879227.748582,82.28070175438596,175.68209223157666
1744879227.816319,81.89655172413794,157.13484026367723
1744879227.8826501,81.52542372881356,157.13484026367723
